Periodo,Trimestre,Entidad_Federativa,Sexo,Poblacion_ocupada_en_la_industria_manufacturera,Poblaci n_ocupada,Tasa_de_ocupaci n_en_la_industria_manufacturera
2010,1,Sonora,Hombres,107509,670761,16.027914560000000000000
2010,1,Sonora,Mujeres,83489,399898,20.877573780000000000000
2010,1,Tabasco,Hombres,40126,557610,7.1960689370000000000000
2010,1,Tabasco,Mujeres,16737,291138,5.7488201470000000000000
2010,1,Tamaulipas,Hombres,153059,829929,18.442420980000000000000
2010,1,Tamaulipas,Mujeres,85776,507688,16.895416080000000000000
2010,1,Tlaxcala,Hombres,56042,271124,20.670246820000000000000
2010,1,Tlaxcala,Mujeres,44440,174421,25.478583430000000000000
2010,1,Veracruz,Hombres,215784,1941463,11.114504890000000000000
2010,1,Veracruz,Mujeres,97795,1054811,9.2713291770000000000000
2010,1,Yucat n,Hombres,91904,549423,16.727366710000000000000
2010,1,Yucat n,Mujeres,75110,361178,20.795840280000000000000
2010,1,Zacatecas,Hombres,40782,352133,11.581419520000000000000
2010,1,Zacatecas,Mujeres,19062,187332,10.175517260000000000000
2010,2,Nacional,Hombres,4437951,29057210,15.273149070000000000000
2010,2,Nacional,Mujeres,2572927,17540414,14.668564840000000000000
2010,2,Aguascalientes,Hombres,65153,286559,22.736330040000000000000
2010,2,Aguascalientes,Mujeres,30430,183436,16.588892040000000000000
2010,2,Baja California,Hombres,146598,815491,17.976654560000000000000
2010,2,Baja California,Mujeres,106419,511204,20.817325370000000000000
2010,2,Baja California Sur,Hombres,14778,184817,7.9960176820000000000000
2010,2,Baja California Sur,Mujeres,7434,106093,7.0070598440000000000000
2010,2,Campeche,Hombres,14667,232486,6.308766980000000000000
2010,2,Campeche,Mujeres,16090,122996,13.081726230000000000000
2010,2,Coahuila,Hombres,172344,697281,24.716577680000000000000
2010,2,Coahuila,Mujeres,65599,396152,16.559048040000000000000
2010,2,Colima,Hombres,15855,182812,8.6728442330000000000000
2010,2,Colima,Mujeres,9194,124315,7.3957285930000000000000
2010,2,Chiapas,Hombres,74985,1294039,5.7946476110000000000000
2010,2,Chiapas,Mujeres,60501,557636,10.84955060000000000000
2010,2,Chihuahua,Hombres,168703,863013,19.548141220000000000000
2010,2,Chihuahua,Mujeres,109903,478804,22.953651180000000000000
2010,2,Ciudad de M xico,Hombres,301056,2252374,13.366163880000000000000
2010,2,Ciudad de M xico,Mujeres,184051,1720326,10.698611770000000000000
2010,2,Durango,Hombres,67775,403982,16.776737580000000000000
2010,2,Durango,Mujeres,25298,202654,12.4833460000000000000
2010,2,Guanajuato,Hombres,317137,1279698,24.782175170000000000000
2010,2,Guanajuato,Mujeres,176101,842632,20.898921470000000000000
2010,2,Guerrero,Hombres,61328,843582,7.2699512320000000000000
2010,2,Guerrero,Mujeres,94482,570901,16.549629450000000000000
2010,2,Hidalgo,Hombres,77620,665927,11.655932260000000000000
2010,2,Hidalgo,Mujeres,60627,392735,15.437126820000000000000
2010,2,Jalisco,Hombres,364996,1956367,18.656826660000000000000
2010,2,Jalisco,Mujeres,176805,1215018,14.551636270000000000000
2010,2,M xico,Hombres,731347,4058107,18.021875720000000000000
2010,2,M xico,Mujeres,338159,2309915,14.639456430000000000000
2010,2,Michoac n,Hombres,143215,1051120,13.624990490000000000000
2010,2,Michoac n,Mujeres,78690,638862,12.317214050000000000000
2010,2,Morelos,Hombres,62124,463381,13.406678310000000000000
2010,2,Morelos,Mujeres,30581,303045,10.091240570000000000000
2010,2,Nayarit,Hombres,23192,298969,7.757326010000000000000
2010,2,Nayarit,Mujeres,19997,190705,10.48582890000000000000
2010,2,Nuevo Le n,Hombres,314980,1311547,24.015914030000000000000
2010,2,Nuevo Le n,Mujeres,118537,766169,15.471390780000000000000
2010,2,Oaxaca,Hombres,76800,957646,8.0196648870000000000000
2010,2,Oaxaca,Mujeres,120330,624852,19.257360140000000000000
2010,2,Puebla,Hombres,226818,1413413,16.047538830000000000000
2010,2,Puebla,Mujeres,147593,921779,16.011755530000000000000
2010,2,Quer taro,Hombres,99410,443260,22.4270180000000000000
2010,2,Quer taro,Mujeres,49454,268696,18.405186530000000000000
2010,2,Quintana Roo,Hombres,21079,403987,5.2177421550000000000000
2010,2,Quintana Roo,Mujeres,18041,249613,7.2275883070000000000000
2010,2,San Luis Potos ,Hombres,99775,663827,15.030271440000000000000
2010,2,San Luis Potos ,Mujeres,61691,363692,16.962429750000000000000
2010,2,Sinaloa,Hombres,65380,741461,8.8177260840000000000000
2010,2,Sinaloa,Mujeres,46439,461682,10.058655090000000000000
2010,2,Sonora,Hombres,109481,665539,16.449975130000000000000
2010,2,Sonora,Mujeres,85947,419221,20.501597010000000000000
2010,2,Tabasco,Hombres,44663,578524,7.7201637270000000000000
2010,2,Tabasco,Mujeres,17943,291244,6.1608136130000000000000
2010,2,Tamaulipas,Hombres,162705,875837,18.577086830000000000000
2010,2,Tamaulipas,Mujeres,78941,478412,16.500631260000000000000
2010,2,Tlaxcala,Hombres,59157,277878,21.288838990000000000000
2010,2,Tlaxcala,Mujeres,44238,180513,24.506822220000000000000
2010,2,Veracruz,Hombres,204201,1978186,10.322639020000000000000
2010,2,Veracruz,Mujeres,96761,1101109,8.7875950520000000000000
2010,2,Yucat n,Hombres,90221,546855,16.498157650000000000000
2010,2,Yucat n,Mujeres,75460,353989,21.317046570000000000000
2010,2,Zacatecas,Hombres,40408,369245,10.943411560000000000000
2010,2,Zacatecas,Mujeres,21191,192014,11.036174450000000000000
2010,3,Nacional,Hombres,4522799,28982757,15.605137220000000000000
2010,3,Nacional,Mujeres,2684960,17469831,15.369124060000000000000
2010,3,Aguascalientes,Hombres,67793,288164,23.525839450000000000000
2010,3,Aguascalientes,Mujeres,30880,183712,16.808918310000000000000
2010,3,Baja California,Hombres,137349,811927,16.916422290000000000000
2010,3,Baja California,Mujeres,101079,489946,20.630640930000000000000
2010,3,Baja California Sur,Hombres,13343,180498,7.3923256770000000000000
2010,3,Baja California Sur,Mujeres,7292,108457,6.7234019010000000000000
2010,3,Campeche,Hombres,15733,233283,6.7441690990000000000000
2010,3,Campeche,Mujeres,16148,124887,12.93008880000000000000
2010,3,Coahuila,Hombres,177559,687233,25.836797710000000000000
2010,3,Coahuila,Mujeres,61589,393639,15.646061490000000000000
2010,3,Colima,Hombres,16801,183628,9.1494761150000000000000
2010,3,Colima,Mujeres,10067,125351,8.0310488150000000000000
2010,3,Chiapas,Hombres,79587,1279815,6.2186331620000000000000
2010,3,Chiapas,Mujeres,76124,541251,14.064454380000000000000
2010,3,Chihuahua,Hombres,170124,854451,19.910328390000000000000
2010,3,Chihuahua,Mujeres,101788,455028,22.369612420000000000000
2010,3,Ciudad de M xico,Hombres,331492,2300944,14.406782610000000000000
2010,3,Ciudad de M xico,Mujeres,191541,1723404,11.114109050000000000000
2010,3,Durango,Hombres,63292,409810,15.444230250000000000000
2010,3,Durango,Mujeres,23303,205398,11.345290610000000000000
2010,3,Guanajuato,Hombres,335066,1249348,26.819268930000000000000
2010,3,Guanajuato,Mujeres,185620,868929,21.361929460000000000000
2010,3,Guerrero,Hombres,49551,844755,5.8657243820000000000000
2010,3,Guerrero,Mujeres,96140,563537,17.060104310000000000000
2010,3,Hidalgo,Hombres,91567,656135,13.95551220000000000000
2010,3,Hidalgo,Mujeres,68028,365897,18.592117450000000000000
2010,3,Jalisco,Hombres,377891,1951423,19.364894230000000000000
2010,3,Jalisco,Mujeres,192895,1258004,15.333417060000000000000
2010,3,M xico,Hombres,777297,4039415,19.242811150000000000000
2010,3,M xico,Mujeres,354812,2330107,15.227283550000000000000
2010,3,Michoac n,Hombres,164318,1121385,14.653129830000000000000
2010,3,Michoac n,Mujeres,73778,641859,11.494424790000000000000
2010,3,Morelos,Hombres,59379,467985,12.688227190000000000000
2010,3,Morelos,Mujeres,30775,296336,10.385170890000000000000
2010,3,Nayarit,Hombres,23413,302647,7.7360753620000000000000
2010,3,Nayarit,Mujeres,17889,184918,9.6740176730000000000000
2010,3,Nuevo Le n,Hombres,287978,1302069,22.116953860000000000000
2010,3,Nuevo Le n,Mujeres,118652,756434,15.685704240000000000000
2010,3,Oaxaca,Hombres,67750,936752,7.2324371870000000000000
2010,3,Oaxaca,Mujeres,117878,624116,18.887194050000000000000
2010,3,Puebla,Hombres,227813,1449513,15.716519960000000000000
2010,3,Puebla,Mujeres,188734,945313,19.965239030000000000000
2010,3,Quer taro,Hombres,94214,446442,21.103301210000000000000
2010,3,Quer taro,Mujeres,55911,270750,20.650415510000000000000
2010,3,Quintana Roo,Hombres,21674,400667,5.4094796930000000000000
2010,3,Quintana Roo,Mujeres,13866,245302,5.6526241120000000000000
2010,3,San Luis Potos ,Hombres,105129,654954,16.051356280000000000000
2010,3,San Luis Potos ,Mujeres,60279,362337,16.63617020000000000000
2010,3,Sinaloa,Hombres,73941,745186,9.922489150000000000000
2010,3,Sinaloa,Mujeres,43581,437298,9.9659728610000000000000
2010,3,Sonora,Hombres,104340,641292,16.270279370000000000000
2010,3,Sonora,Mujeres,82409,397408,20.736623320000000000000
2010,3,Tabasco,Hombres,36589,557948,6.5577795780000000000000
2010,3,Tabasco,Mujeres,22477,273065,8.2313734830000000000000
2010,3,Tamaulipas,Hombres,174377,848748,20.545203050000000000000
2010,3,Tamaulipas,Mujeres,89233,495643,18.003482350000000000000
2010,3,Tlaxcala,Hombres,59642,277743,21.473808520000000000000
2010,3,Tlaxcala,Mujeres,47304,181894,26.006355350000000000000
2010,3,Veracruz,Hombres,192090,1926235,9.9723034830000000000000
2010,3,Veracruz,Mujeres,103279,1058447,9.7575976880000000000000
2010,3,Yucat n,Hombres,90872,553205,16.426460350000000000000
2010,3,Yucat n,Mujeres,79474,358858,22.14636430000000000000
2010,3,Zacatecas,Hombres,34835,379157,9.1874869780000000000000
2010,3,Zacatecas,Mujeres,22135,202306,10.941346280000000000000
2010,4,Nacional,Hombres,4463860,28768675,15.516390660000000000000
2010,4,Nacional,Mujeres,2604038,17143259,15.189865590000000000000
2010,4,Aguascalientes,Hombres,68348,282061,24.231637840000000000000
2010,4,Aguascalientes,Mujeres,31813,175816,18.094485140000000000000
2010,4,Baja California,Hombres,145963,822834,17.739057940000000000000
2010,4,Baja California,Mujeres,99277,512743,19.361941560000000000000
2010,4,Baja California Sur,Hombres,13661,180879,7.5525627630000000000000
2010,4,Baja California Sur,Mujeres,8355,110071,7.5905551870000000000000
2010,4,Campeche,Hombres,18964,234078,8.101572980000000000000
2010,4,Campeche,Mujeres,16809,128589,13.071880180000000000000
2010,4,Coahuila,Hombres,181349,701924,25.835987940000000000000
2010,4,Coahuila,Mujeres,64629,392848,16.451401050000000000000
2010,4,Colima,Hombres,15475,176333,8.7760090280000000000000
2010,4,Colima,Mujeres,9499,125432,7.5730276170000000000000
2010,4,Chiapas,Hombres,67334,1253570,5.3713793410000000000000
2010,4,Chiapas,Mujeres,57661,516258,11.169027890000000000000
2010,4,Chihuahua,Hombres,161348,821367,19.643837650000000000000
2010,4,Chihuahua,Mujeres,109288,450660,24.25065460000000000000
2010,4,Ciudad de M xico,Hombres,297775,2186743,13.617283790000000000000
2010,4,Ciudad de M xico,Mujeres,172639,1740268,9.9202536620000000000000
2010,4,Durango,Hombres,63276,406457,15.567698430000000000000
2010,4,Durango,Mujeres,27511,209530,13.129862070000000000000
2010,4,Guanajuato,Hombres,342056,1282683,26.667227990000000000000
2010,4,Guanajuato,Mujeres,177571,865300,20.521322080000000000000
2010,4,Guerrero,Hombres,42965,823360,5.218252040000000000000
2010,4,Guerrero,Mujeres,68710,568951,12.076611170000000000000
2010,4,Hidalgo,Hombres,94532,661097,14.299263190000000000000
2010,4,Hidalgo,Mujeres,78949,388114,20.341703730000000000000
2010,4,Jalisco,Hombres,368077,1957534,18.803096140000000000000
2010,4,Jalisco,Mujeres,206478,1244391,16.592694740000000000000
2010,4,M xico,Hombres,759686,4008924,18.949872830000000000000
2010,4,M xico,Mujeres,350520,2174023,16.123104490000000000000
2010,4,Michoac n,Hombres,157133,1091519,14.395809880000000000000
2010,4,Michoac n,Mujeres,65141,576503,11.299334090000000000000
2010,4,Morelos,Hombres,58071,460280,12.616450860000000000000
2010,4,Morelos,Mujeres,31242,293541,10.643146950000000000000
2010,4,Nayarit,Hombres,22706,305360,7.4358134660000000000000
2010,4,Nayarit,Mujeres,19623,188234,10.424790420000000000000
2010,4,Nuevo Le n,Hombres,311171,1328775,23.417884890000000000000
2010,4,Nuevo Le n,Mujeres,126904,770708,16.465898890000000000000
2010,4,Oaxaca,Hombres,78918,957913,8.2385352320000000000000
2010,4,Oaxaca,Mujeres,112345,599414,18.742471810000000000000
2010,4,Puebla,Hombres,230301,1406363,16.375644130000000000000
2010,4,Puebla,Mujeres,171044,926467,18.461963570000000000000
2010,4,Quer taro,Hombres,93784,418840,22.391366630000000000000
2010,4,Quer taro,Mujeres,54061,261580,20.667099930000000000000
2010,4,Quintana Roo,Hombres,21060,401898,5.2401355570000000000000
2010,4,Quintana Roo,Mujeres,16140,254172,6.3500306880000000000000
2010,4,San Luis Potos ,Hombres,111232,655455,16.970196280000000000000
2010,4,San Luis Potos ,Mujeres,60210,356457,16.891237930000000000000
2010,4,Sinaloa,Hombres,62517,757054,8.2579314030000000000000
2010,4,Sinaloa,Mujeres,48783,445723,10.944689860000000000000
2010,4,Sonora,Hombres,109250,648971,16.834342370000000000000
2010,4,Sonora,Mujeres,83712,411806,20.328018530000000000000
2010,4,Tabasco,Hombres,43131,556513,7.7502232650000000000000
2010,4,Tabasco,Mujeres,17524,274019,6.3951769770000000000000
2010,4,Tamaulipas,Hombres,159058,845113,18.820915070000000000000
2010,4,Tamaulipas,Mujeres,84126,488569,17.218857520000000000000
2010,4,Tlaxcala,Hombres,58575,273897,21.38577640000000000000
2010,4,Tlaxcala,Mujeres,48147,179316,26.850364720000000000000
2010,4,Veracruz,Hombres,179922,1935893,9.2940054020000000000000
2010,4,Veracruz,Mujeres,88852,974342,9.1191799180000000000000
2010,4,Yucat n,Hombres,89932,543797,16.537788920000000000000
2010,4,Yucat n,Mujeres,74782,337949,22.128190940000000000000
2010,4,Zacatecas,Hombres,36290,381190,9.5201867830000000000000
2010,4,Zacatecas,Mujeres,21693,201465,10.767627130000000000000
2011,1,Nacional,Hombres,4496335,28934497,15.539703350000000000000
2011,1,Nacional,Mujeres,2560236,17071318,14.997295460000000000000
2011,1,Aguascalientes,Hombres,69338,279436,24.813553010000000000000
2011,1,Aguascalientes,Mujeres,29135,176387,16.51765720000000000000
2011,1,Baja California,Hombres,140358,838148,16.746207110000000000000
2011,1,Baja California,Mujeres,96595,486274,19.864315180000000000000
2011,1,Baja California Sur,Hombres,16018,180283,8.8849198210000000000000
2011,1,Baja California Sur,Mujeres,7999,112043,7.1392233340000000000000
2011,1,Campeche,Hombres,17344,231959,7.4771834680000000000000
2011,1,Campeche,Mujeres,16148,131969,12.236206990000000000000
2011,1,Coahuila,Hombres,187385,719805,26.032744980000000000000
2011,1,Coahuila,Mujeres,70640,387448,18.232124050000000000000
2011,1,Colima,Hombres,14439,177848,8.1187306010000000000000
2011,1,Colima,Mujeres,8887,124937,7.1131850450000000000000
2011,1,Chiapas,Hombres,70168,1302880,5.385607270000000000000
2011,1,Chiapas,Mujeres,65721,539231,12.187912050000000000000
2011,1,Chihuahua,Hombres,154976,828192,18.712569070000000000000
2011,1,Chihuahua,Mujeres,92900,422838,21.970589210000000000000
2011,1,Ciudad de M xico,Hombres,285552,2254078,12.668239520000000000000
2011,1,Ciudad de M xico,Mujeres,174506,1677371,10.403542210000000000000
2011,1,Durango,Hombres,69026,401375,17.197383990000000000000
2011,1,Durango,Mujeres,27351,198158,13.802622150000000000000
2011,1,Guanajuato,Hombres,333954,1254430,26.621971730000000000000
2011,1,Guanajuato,Mujeres,177097,862977,20.521636150000000000000
2011,1,Guerrero,Hombres,53785,776505,6.9265490890000000000000
2011,1,Guerrero,Mujeres,85732,537545,15.948804290000000000000
2011,1,Hidalgo,Hombres,103617,642961,16.115596440000000000000
2011,1,Hidalgo,Mujeres,65023,388889,16.720195220000000000000
2011,1,Jalisco,Hombres,373186,1947796,19.159398620000000000000
2011,1,Jalisco,Mujeres,198154,1255928,15.77749680000000000000
2011,1,M xico,Hombres,717129,4068144,17.627915830000000000000
2011,1,M xico,Mujeres,345475,2221454,15.551751240000000000000
2011,1,Michoac n,Hombres,167288,1135279,14.735408650000000000000
2011,1,Michoac n,Mujeres,58997,598679,9.8545297230000000000000
2011,1,Morelos,Hombres,61552,458795,13.416013690000000000000
2011,1,Morelos,Mujeres,33208,296293,11.207824690000000000000
2011,1,Nayarit,Hombres,28454,309636,9.1894999290000000000000
2011,1,Nayarit,Mujeres,18255,186302,9.7986065640000000000000
2011,1,Nuevo Le n,Hombres,315245,1306542,24.128194880000000000000
2011,1,Nuevo Le n,Mujeres,129867,753680,17.231052970000000000000
2011,1,Oaxaca,Hombres,72341,933990,7.7453720060000000000000
2011,1,Oaxaca,Mujeres,109264,585567,18.659521460000000000000
2011,1,Puebla,Hombres,214239,1377236,15.555721750000000000000
2011,1,Puebla,Mujeres,146574,897098,16.338683180000000000000
2011,1,Quer taro,Hombres,105032,440938,23.820128910000000000000
2011,1,Quer taro,Mujeres,57050,283854,20.098360420000000000000
2011,1,Quintana Roo,Hombres,23175,404863,5.7241585430000000000000
2011,1,Quintana Roo,Mujeres,13044,248786,5.2430603010000000000000
2011,1,San Luis Potos ,Hombres,115631,645375,17.916870040000000000000
2011,1,San Luis Potos ,Mujeres,63364,368526,17.193902190000000000000
2011,1,Sinaloa,Hombres,73400,754309,9.7307602060000000000000
2011,1,Sinaloa,Mujeres,44549,436577,10.204156430000000000000
2011,1,Sonora,Hombres,110001,669260,16.436213130000000000000
2011,1,Sonora,Mujeres,86909,419940,20.695575560000000000000
2011,1,Tabasco,Hombres,39960,573520,6.9674989540000000000000
2011,1,Tabasco,Mujeres,20193,290805,6.9438283390000000000000
2011,1,Tamaulipas,Hombres,172883,864178,20.005484980000000000000
2011,1,Tamaulipas,Mujeres,92093,488310,18.859535950000000000000
2011,1,Tlaxcala,Hombres,59726,273264,21.85651970000000000000
2011,1,Tlaxcala,Mujeres,42551,175312,24.271584380000000000000
2011,1,Veracruz,Hombres,202669,1982427,10.223276820000000000000
2011,1,Veracruz,Mujeres,80052,981094,8.1594628040000000000000
2011,1,Yucat n,Hombres,85443,554373,15.412547150000000000000
2011,1,Yucat n,Mujeres,77199,348407,22.157706360000000000000
2011,1,Zacatecas,Hombres,43021,346672,12.409712930000000000000
2011,1,Zacatecas,Mujeres,25704,188639,13.626026430000000000000
2011,2,Nacional,Hombres,4612929,29316417,15.734968570000000000000
2011,2,Nacional,Mujeres,2656299,17575169,15.113931480000000000000
2011,2,Aguascalientes,Hombres,66001,283185,23.306672320000000000000
2011,2,Aguascalientes,Mujeres,30143,177052,17.024941830000000000000
2011,2,Baja California,Hombres,154639,852560,18.138195550000000000000
